Gene stable ID	Gene type
FBgn0262690	ncRNA
FBgn0050156	protein_coding
FBgn0011987	tRNA
FBgn0040351	protein_coding
FBgn0031832	protein_coding
FBgn0051406	protein_coding
FBgn0012037	protein_coding
FBgn0262443	pre_miRNA
FBgn0262843	protein_coding
FBgn0033987	protein_coding
FBgn0033446	protein_coding
FBgn0021979	protein_coding
FBgn0085264	protein_coding
FBgn0265811	ncRNA
FBgn0032649	protein_coding
FBgn0003716	protein_coding
FBgn0032797	protein_coding
FBgn0264340	protein_coding
FBgn0266243	ncRNA
FBgn0051562	pseudogene
FBgn0030328	protein_coding
FBgn0029745	protein_coding
FBgn0083004	snoRNA
FBgn0037781	protein_coding
FBgn0038415	protein_coding
FBgn0265844	ncRNA
FBgn0262847	pseudogene
FBgn0267930	ncRNA
FBgn0033307	protein_coding
FBgn0086656	protein_coding
FBgn0067052	protein_coding
FBgn0265445	ncRNA
FBgn0085390	protein_coding
FBgn0001254	protein_coding
FBgn0262604	ncRNA
FBgn0030309	protein_coding
FBgn0029175	protein_coding
FBgn0013705	tRNA
FBgn0032101	protein_coding
FBgn0014075	protein_coding
FBgn0085256	protein_coding
FBgn0032968	protein_coding
FBgn0267958	ncRNA
FBgn0040355	protein_coding
FBgn0030468	protein_coding
FBgn0053371	pseudogene
FBgn0266720	protein_coding
FBgn0267309	ncRNA
FBgn0010607	protein_coding
FBgn0039077	protein_coding
FBgn0032399	protein_coding
FBgn0265862	ncRNA
FBgn0267009	ncRNA
FBgn0050344	protein_coding
FBgn0264792	ncRNA
FBgn0031860	protein_coding
FBgn0041210	protein_coding
FBgn0035257	protein_coding
FBgn0015316	protein_coding
FBgn0036704	protein_coding
FBgn0028963	protein_coding
FBgn0003401	protein_coding
FBgn0036781	protein_coding
FBgn0028986	protein_coding
FBgn0000261	protein_coding
FBgn0053642	protein_coding
FBgn0051812	protein_coding
FBgn0033322	protein_coding
FBgn0036391	protein_coding
FBgn0011576	protein_coding
FBgn0262737	protein_coding
FBgn0039683	protein_coding
FBgn0038901	protein_coding
FBgn0039510	protein_coding
FBgn0041225	protein_coding
FBgn0029843	protein_coding
FBgn0038739	protein_coding
FBgn0034484	protein_coding
FBgn0267542	ncRNA
FBgn0053361	rRNA
FBgn0031493	protein_coding
FBgn0035544	protein_coding
FBgn0051158	protein_coding
FBgn0086350	protein_coding
FBgn0037068	protein_coding
FBgn0041004	protein_coding
FBgn0029501	protein_coding
FBgn0015790	protein_coding
FBgn0037637	protein_coding
FBgn0042132	protein_coding
FBgn0263489	ncRNA
FBgn0261561	protein_coding
FBgn0036043	protein_coding
FBgn0031683	protein_coding
FBgn0011771	protein_coding
FBgn0036806	protein_coding
FBgn0039756	protein_coding
FBgn0030763	protein_coding
FBgn0038597	protein_coding
FBgn0261570	protein_coding
FBgn0082943	snoRNA
FBgn0033721	protein_coding
FBgn0085239	protein_coding
FBgn0036974	protein_coding
FBgn0267682	ncRNA
FBgn0002543	protein_coding
FBgn0000629	protein_coding
FBgn0000359	protein_coding
FBgn0033405	protein_coding
FBgn0051248	protein_coding
FBgn0040650	protein_coding
FBgn0037647	protein_coding
FBgn0029669	protein_coding
FBgn0004597	protein_coding
FBgn0266346	protein_coding
FBgn0259994	protein_coding
FBgn0262743	protein_coding
FBgn0030695	protein_coding
FBgn0259956	protein_coding
FBgn0030268	protein_coding
FBgn0085461	protein_coding
FBgn0265804	ncRNA
FBgn0035004	protein_coding
FBgn0052106	protein_coding
FBgn0039326	protein_coding
FBgn0263314	protein_coding
FBgn0010328	protein_coding
FBgn0053632	protein_coding
FBgn0037065	protein_coding
FBgn0083951	protein_coding
FBgn0039860	protein_coding
FBgn0262461	pre_miRNA
FBgn0052380	protein_coding
FBgn0037279	protein_coding
FBgn0026392	protein_coding
FBgn0001977	protein_coding
FBgn0034717	protein_coding
FBgn0035586	protein_coding
FBgn0039820	protein_coding
FBgn0010403	protein_coding
FBgn0004430	protein_coding
FBgn0033449	protein_coding
FBgn0267944	ncRNA
FBgn0054005	protein_coding
FBgn0032734	protein_coding
FBgn0040493	protein_coding
FBgn0041102	protein_coding
FBgn0001122	protein_coding
FBgn0002542	protein_coding
FBgn0029936	protein_coding
FBgn0036351	protein_coding
FBgn0037397	pseudogene
FBgn0013433	protein_coding
FBgn0264075	protein_coding
FBgn0267534	ncRNA
FBgn0052055	protein_coding
FBgn0034447	protein_coding
FBgn0031512	protein_coding
FBgn0030587	protein_coding
FBgn0036462	protein_coding
FBgn0053493	protein_coding
FBgn0036124	protein_coding
FBgn0264260	protein_coding
FBgn0261611	protein_coding
FBgn0037466	protein_coding
FBgn0262511	protein_coding
FBgn0052407	protein_coding
FBgn0085457	protein_coding
FBgn0267786	ncRNA
FBgn0058006	protein_coding
FBgn0050104	protein_coding
FBgn0032246	protein_coding
FBgn0051365	protein_coding
FBgn0033104	protein_coding
FBgn0032818	protein_coding
FBgn0063389	snoRNA
FBgn0265575	protein_coding
FBgn0038902	protein_coding
FBgn0029705	protein_coding
FBgn0035137	protein_coding
FBgn0047205	ncRNA
FBgn0266492	protein_coding
FBgn0040717	protein_coding
FBgn0053797	pseudogene
FBgn0263748	protein_coding
FBgn0037940	protein_coding
FBgn0263397	protein_coding
FBgn0262377	pre_miRNA
FBgn0053746	ncRNA
FBgn0261502	protein_coding
FBgn0267269	ncRNA
FBgn0034906	protein_coding
FBgn0284234	protein_coding
FBgn0003292	protein_coding
FBgn0031372	protein_coding
FBgn0260945	protein_coding
FBgn0086066	snoRNA
FBgn0032483	protein_coding
FBgn0050229	tRNA
FBgn0003248	protein_coding
FBgn0265830	ncRNA
FBgn0260428	protein_coding
FBgn0038981	protein_coding
FBgn0036015	protein_coding
FBgn0030622	protein_coding
FBgn0266727	ncRNA
FBgn0037487	protein_coding
FBgn0283467	protein_coding
FBgn0038006	protein_coding
FBgn0053826	protein_coding
FBgn0267288	ncRNA
FBgn0037810	protein_coding
FBgn0034229	protein_coding
FBgn0037070	protein_coding
FBgn0264709	ncRNA
FBgn0034726	protein_coding
FBgn0035733	protein_coding
FBgn0039639	protein_coding
FBgn0042206	protein_coding
FBgn0002838	protein_coding
FBgn0036708	protein_coding
FBgn0036659	protein_coding
FBgn0035205	protein_coding
FBgn0015615	protein_coding
FBgn0030891	protein_coding
FBgn0039020	protein_coding
FBgn0052382	protein_coding
FBgn0044050	protein_coding
FBgn0031721	protein_coding
FBgn0004431	protein_coding
FBgn0038429	protein_coding
FBgn0086069	snoRNA
FBgn0011958	tRNA
FBgn0034671	protein_coding
FBgn0266884	ncRNA
FBgn0266581	protein_coding
FBgn0037611	protein_coding
FBgn0035825	protein_coding
FBgn0027515	protein_coding
FBgn0037856	protein_coding
FBgn0028499	protein_coding
FBgn0034739	protein_coding
FBgn0265695	ncRNA
FBgn0263404	protein_coding
FBgn0284255	protein_coding
FBgn0039172	protein_coding
FBgn0267679	ncRNA
FBgn0265878	ncRNA
FBgn0033997	pseudogene
FBgn0034814	protein_coding
FBgn0265527	ncRNA
FBgn0041712	protein_coding
FBgn0034962	protein_coding
FBgn0051715	protein_coding
FBgn0039798	protein_coding
FBgn0264833	ncRNA
FBgn0033733	protein_coding
FBgn0265138	protein_coding
FBgn0262575	protein_coding
FBgn0037395	protein_coding
FBgn0032033	protein_coding
FBgn0036220	protein_coding
FBgn0051106	protein_coding
FBgn0259163	protein_coding
FBgn0034920	protein_coding
FBgn0041337	protein_coding
FBgn0051704	protein_coding
FBgn0011239	protein_coding
FBgn0036382	protein_coding
FBgn0047135	protein_coding
FBgn0031142	protein_coding
FBgn0013765	protein_coding
FBgn0037687	protein_coding
FBgn0262688	pseudogene
FBgn0023527	protein_coding
FBgn0032315	protein_coding
FBgn0052198	protein_coding
FBgn0035204	protein_coding
FBgn0039223	protein_coding
FBgn0032946	protein_coding
FBgn0034440	protein_coding
FBgn0284243	protein_coding
FBgn0264985	ncRNA
FBgn0051358	protein_coding
FBgn0026598	protein_coding
FBgn0037254	protein_coding
FBgn0051010	protein_coding
FBgn0026576	protein_coding
FBgn0000711	protein_coding
FBgn0034304	protein_coding
FBgn0038725	protein_coding
FBgn0030733	protein_coding
FBgn0035636	protein_coding
FBgn0004171	protein_coding
FBgn0039420	protein_coding
FBgn0030148	protein_coding
FBgn0265882	ncRNA
FBgn0034785	protein_coding
FBgn0034560	protein_coding
FBgn0037913	protein_coding
FBgn0038490	protein_coding
FBgn0267040	ncRNA
FBgn0000635	protein_coding
FBgn0265378	ncRNA
FBgn0263631	pre_miRNA
FBgn0283639	pre_miRNA
FBgn0262896	protein_coding
FBgn0030869	protein_coding
FBgn0034470	protein_coding
FBgn0267765	ncRNA
FBgn0250904	protein_coding
FBgn0262210	pre_miRNA
FBgn0037255	protein_coding
FBgn0027621	protein_coding
FBgn0011509	protein_coding
FBgn0002552	protein_coding
FBgn0266388	ncRNA
FBgn0036411	protein_coding
FBgn0034884	protein_coding
FBgn0025630	protein_coding
FBgn0267205	ncRNA
FBgn0052082	protein_coding
FBgn0036890	protein_coding
FBgn0028647	protein_coding
FBgn0035643	protein_coding
FBgn0265642	ncRNA
FBgn0035122	protein_coding
FBgn0053355	rRNA
FBgn0263080	protein_coding
FBgn0267606	ncRNA
FBgn0261053	protein_coding
FBgn0030396	protein_coding
FBgn0034822	protein_coding
FBgn0050297	tRNA
FBgn0250841	protein_coding
FBgn0038550	protein_coding
FBgn0267804	ncRNA
FBgn0266210	ncRNA
FBgn0267487	protein_coding
FBgn0037518	protein_coding
FBgn0052220	protein_coding
FBgn0031430	protein_coding
FBgn0264883	ncRNA
FBgn0038525	protein_coding
FBgn0004648	protein_coding
FBgn0039959	protein_coding
FBgn0033648	protein_coding
FBgn0037239	protein_coding
FBgn0033266	protein_coding
FBgn0266223	ncRNA
FBgn0039261	protein_coding
FBgn0052551	protein_coding
FBgn0275433	ncRNA
FBgn0267062	ncRNA
FBgn0004842	protein_coding
FBgn0267240	ncRNA
FBgn0033093	protein_coding
FBgn0053368	rRNA
FBgn0051205	protein_coding
FBgn0264751	protein_coding
FBgn0031726	protein_coding
FBgn0266003	ncRNA
FBgn0032008	protein_coding
FBgn0030015	protein_coding
FBgn0263515	pre_miRNA
FBgn0004811	protein_coding
FBgn0266136	protein_coding
FBgn0035424	protein_coding
FBgn0261006	snoRNA
FBgn0039536	protein_coding
FBgn0083952	protein_coding
FBgn0263768	ncRNA
FBgn0263473	snoRNA
FBgn0266214	ncRNA
FBgn0029924	protein_coding
FBgn0038190	protein_coding
FBgn0028412	protein_coding
FBgn0263863	protein_coding
FBgn0259188	protein_coding
FBgn0052269	protein_coding
FBgn0045483	protein_coding
FBgn0260934	protein_coding
FBgn0030439	protein_coding
FBgn0034731	protein_coding
FBgn0267696	ncRNA
FBgn0030643	protein_coding
FBgn0265419	ncRNA
FBgn0033165	protein_coding
FBgn0033995	protein_coding
FBgn0037204	protein_coding
FBgn0033658	protein_coding
FBgn0039469	protein_coding
FBgn0267492	protein_coding
FBgn0033906	protein_coding
FBgn0262721	protein_coding
FBgn0037584	protein_coding
FBgn0038847	protein_coding
FBgn0038795	protein_coding
FBgn0039489	protein_coding
FBgn0011230	protein_coding
FBgn0024326	protein_coding
FBgn0038508	protein_coding
FBgn0267076	ncRNA
FBgn0028496	protein_coding
FBgn0033395	protein_coding
FBgn0038136	protein_coding
FBgn0053144	protein_coding
FBgn0267481	ncRNA
FBgn0045500	protein_coding
FBgn0035852	protein_coding
FBgn0261341	protein_coding
FBgn0038709	protein_coding
FBgn0029945	protein_coding
FBgn0033543	protein_coding
FBgn0051777	protein_coding
FBgn0259238	protein_coding
FBgn0035025	protein_coding
FBgn0265983	ncRNA
FBgn0031703	protein_coding
FBgn0264434	ncRNA
FBgn0011931	tRNA
FBgn0035187	protein_coding
FBgn0061188	ncRNA
FBgn0037941	protein_coding
FBgn0051583	tRNA
FBgn0031856	protein_coding
FBgn0025835	protein_coding
FBgn0267594	pseudogene
FBgn0034919	protein_coding
FBgn0037610	protein_coding
FBgn0010415	protein_coding
FBgn0032025	protein_coding
FBgn0050384	protein_coding
FBgn0037753	protein_coding
FBgn0053543	protein_coding
FBgn0265340	ncRNA
FBgn0265801	ncRNA
FBgn0035790	protein_coding
FBgn0002869	protein_coding
FBgn0052369	protein_coding
FBgn0011300	protein_coding
FBgn0035008	protein_coding
FBgn0267720	ncRNA
FBgn0038274	protein_coding
FBgn0013759	protein_coding
FBgn0000454	protein_coding
FBgn0086079	snoRNA
FBgn0020429	protein_coding
FBgn0039081	protein_coding
FBgn0002576	protein_coding
FBgn0085488	protein_coding
FBgn0031260	protein_coding
FBgn0010385	protein_coding
FBgn0037251	protein_coding
FBgn0004901	protein_coding
FBgn0266877	ncRNA
FBgn0262974	ncRNA
FBgn0034140	protein_coding
FBgn0026370	protein_coding
FBgn0033737	protein_coding
FBgn0032048	protein_coding
FBgn0039679	protein_coding
FBgn0259230	protein_coding
FBgn0036747	protein_coding
FBgn0065107	ncRNA
FBgn0037606	protein_coding
FBgn0265763	ncRNA
FBgn0052368	protein_coding
FBgn0052009	pseudogene
FBgn0051159	protein_coding
FBgn0052187	protein_coding
FBgn0250871	protein_coding
FBgn0053881	protein_coding
FBgn0024366	protein_coding
FBgn0034068	protein_coding
FBgn0020249	protein_coding
FBgn0261984	protein_coding
FBgn0034602	protein_coding
FBgn0033653	protein_coding
FBgn0037195	protein_coding
FBgn0037623	protein_coding
FBgn0034095	protein_coding
FBgn0038727	protein_coding
FBgn0033696	protein_coding
FBgn0265544	pseudogene
FBgn0052496	pseudogene
FBgn0002905	protein_coding
FBgn0024754	protein_coding
FBgn0051251	protein_coding
FBgn0037762	protein_coding
FBgn0024980	protein_coding
FBgn0283480	protein_coding
FBgn0034725	protein_coding
FBgn0263520	pre_miRNA
FBgn0016696	protein_coding
FBgn0003312	protein_coding
FBgn0262943	ncRNA
FBgn0266449	protein_coding
FBgn0264691	protein_coding
FBgn0034964	protein_coding
FBgn0034093	protein_coding
FBgn0037817	protein_coding
FBgn0036451	protein_coding
FBgn0262355	ncRNA
FBgn0051080	protein_coding
FBgn0036426	protein_coding
FBgn0004190	snRNA
FBgn0264776	protein_coding
FBgn0038165	protein_coding
FBgn0023541	protein_coding
FBgn0030672	protein_coding
FBgn0001217	protein_coding
FBgn0259841	ncRNA
FBgn0037473	protein_coding
FBgn0001301	protein_coding
FBgn0034683	protein_coding
FBgn0031952	protein_coding
FBgn0030451	protein_coding
FBgn0038894	protein_coding
FBgn0027080	protein_coding
FBgn0265379	ncRNA
FBgn0266241	ncRNA
FBgn0263041	protein_coding
FBgn0053474	protein_coding
FBgn0038200	protein_coding
FBgn0033375	protein_coding
FBgn0051805	protein_coding
FBgn0030884	protein_coding
FBgn0033089	protein_coding
FBgn0052476	protein_coding
FBgn0050295	protein_coding
FBgn0000083	protein_coding
FBgn0015011	protein_coding
FBgn0035016	protein_coding
FBgn0034407	protein_coding
FBgn0034109	protein_coding
FBgn0052572	protein_coding
FBgn0030631	protein_coding
FBgn0266869	ncRNA
FBgn0267042	protein_coding
FBgn0031729	protein_coding
FBgn0051835	protein_coding
FBgn0040637	protein_coding
FBgn0083015	snoRNA
FBgn0000455	protein_coding
FBgn0037081	protein_coding
FBgn0031970	protein_coding
FBgn0036948	protein_coding
FBgn0265711	ncRNA
FBgn0030798	protein_coding
FBgn0053242	protein_coding
FBgn0005411	protein_coding
FBgn0035829	protein_coding
FBgn0265099	ncRNA
FBgn0034321	protein_coding
FBgn0265754	ncRNA
FBgn0034022	protein_coding
FBgn0262401	pre_miRNA
FBgn0086371	protein_coding
FBgn0030290	protein_coding
FBgn0027090	protein_coding
FBgn0037514	protein_coding
FBgn0267937	ncRNA
FBgn0267197	ncRNA
FBgn0050379	protein_coding
FBgn0053837	protein_coding
FBgn0010435	protein_coding
FBgn0023528	protein_coding
FBgn0039810	protein_coding
FBgn0040056	protein_coding
FBgn0264700	ncRNA
FBgn0039518	protein_coding
FBgn0261574	protein_coding
FBgn0266043	ncRNA
FBgn0036565	protein_coding
FBgn0266871	ncRNA
FBgn0032169	protein_coding
FBgn0267559	ncRNA
FBgn0034426	protein_coding
FBgn0053640	protein_coding
FBgn0024244	protein_coding
FBgn0266916	protein_coding
FBgn0039235	protein_coding
FBgn0051821	protein_coding
FBgn0053402	rRNA
FBgn0051660	protein_coding
FBgn0036350	protein_coding
FBgn0040356	protein_coding
FBgn0265533	pseudogene
FBgn0035624	protein_coding
FBgn0266378	ncRNA
FBgn0024510	protein_coding
FBgn0284225	protein_coding
FBgn0266863	ncRNA
FBgn0034315	protein_coding
FBgn0267622	ncRNA
FBgn0267007	ncRNA
FBgn0085432	protein_coding
FBgn0034846	protein_coding
FBgn0038760	protein_coding
FBgn0263660	ncRNA
FBgn0041721	snRNA
FBgn0266747	ncRNA
FBgn0033029	protein_coding
FBgn0039299	protein_coding
FBgn0266887	ncRNA
FBgn0050232	tRNA
FBgn0265368	ncRNA
FBgn0001253	protein_coding
FBgn0267732	ncRNA
FBgn0263705	protein_coding
FBgn0260857	protein_coding
FBgn0001234	ncRNA
FBgn0085273	protein_coding
FBgn0010414	protein_coding
FBgn0034392	protein_coding
FBgn0284249	protein_coding
FBgn0265610	protein_coding
FBgn0039849	protein_coding
FBgn0000352	protein_coding
FBgn0261535	protein_coding
FBgn0034844	protein_coding
FBgn0040737	protein_coding
FBgn0051642	protein_coding
FBgn0026620	protein_coding
FBgn0039241	protein_coding
FBgn0005533	protein_coding
FBgn0260799	protein_coding
FBgn0042178	protein_coding
FBgn0265895	ncRNA
FBgn0267074	ncRNA
FBgn0035798	protein_coding
FBgn0033497	protein_coding
FBgn0085302	protein_coding
FBgn0033607	protein_coding
FBgn0035592	protein_coding
FBgn0034264	protein_coding
FBgn0267518	pseudogene
FBgn0039386	protein_coding
FBgn0038072	protein_coding
FBgn0264740	protein_coding
FBgn0036607	protein_coding
FBgn0263463	snoRNA
FBgn0263325	ncRNA
FBgn0030186	protein_coding
FBgn0039787	protein_coding
FBgn0032929	protein_coding
FBgn0265743	ncRNA
FBgn0037504	protein_coding
FBgn0002899	protein_coding
FBgn0261636	ncRNA
FBgn0027095	protein_coding
FBgn0035844	protein_coding
FBgn0265860	ncRNA
FBgn0032229	protein_coding
FBgn0083041	snoRNA
FBgn0031700	protein_coding
FBgn0011812	pseudogene
FBgn0039859	protein_coding
FBgn0267514	pseudogene
FBgn0259111	protein_coding
FBgn0001078	protein_coding
FBgn0026197	ncRNA
FBgn0036870	protein_coding
FBgn0053970	protein_coding
FBgn0029834	protein_coding
FBgn0032614	protein_coding
FBgn0033504	protein_coding
FBgn0035954	protein_coding
FBgn0029752	protein_coding
FBgn0038922	protein_coding
FBgn0040973	protein_coding
FBgn0265262	protein_coding
FBgn0029930	protein_coding
FBgn0051646	protein_coding
FBgn0050197	protein_coding
FBgn0029963	protein_coding
FBgn0083984	protein_coding
FBgn0031466	protein_coding
FBgn0039915	protein_coding
FBgn0053359	rRNA
FBgn0267183	ncRNA
FBgn0263571	pre_miRNA
FBgn0082952	snoRNA
FBgn0038454	protein_coding
FBgn0031549	protein_coding
FBgn0243586	protein_coding
FBgn0004908	protein_coding
FBgn0284418	ncRNA
FBgn0267179	ncRNA
FBgn0053971	protein_coding
FBgn0038608	protein_coding
FBgn0029148	protein_coding
FBgn0051533	protein_coding
FBgn0053349	protein_coding
FBgn0004198	protein_coding
FBgn0039068	protein_coding
FBgn0266366	ncRNA
FBgn0000546	protein_coding
FBgn0032030	protein_coding
FBgn0036923	protein_coding
FBgn0037411	protein_coding
FBgn0034131	protein_coding
FBgn0010548	protein_coding
FBgn0264550	ncRNA
FBgn0032223	protein_coding
FBgn0036023	protein_coding
FBgn0051742	protein_coding
FBgn0003920	snRNA
FBgn0039698	protein_coding
FBgn0037860	protein_coding
FBgn0052679	protein_coding
FBgn0032096	protein_coding
FBgn0262272	pre_miRNA
FBgn0027334	protein_coding
FBgn0052113	protein_coding
FBgn0267151	ncRNA
FBgn0038870	protein_coding
FBgn0039038	protein_coding
FBgn0035488	protein_coding
FBgn0261111	protein_coding
FBgn0011554	protein_coding
FBgn0027505	protein_coding
FBgn0051296	protein_coding
FBgn0027360	protein_coding
FBgn0030400	protein_coding
FBgn0024432	protein_coding
FBgn0011848	tRNA
FBgn0262679	protein_coding
FBgn0030230	protein_coding
FBgn0037317	protein_coding
FBgn0264829	protein_coding
FBgn0267291	ncRNA
FBgn0263776	protein_coding
FBgn0001185	protein_coding
FBgn0039832	protein_coding
FBgn0035005	protein_coding
FBgn0032648	protein_coding
FBgn0037668	protein_coding
FBgn0262393	pre_miRNA
FBgn0053401	rRNA
FBgn0051871	protein_coding
FBgn0039828	protein_coding
FBgn0035711	protein_coding
FBgn0032067	protein_coding
FBgn0031821	protein_coding
FBgn0036760	protein_coding
FBgn0050271	protein_coding
FBgn0266953	ncRNA
FBgn0010412	protein_coding
FBgn0040237	protein_coding
FBgn0035911	protein_coding
FBgn0266381	ncRNA
FBgn0284256	protein_coding
FBgn0264987	ncRNA
FBgn0040502	protein_coding
FBgn0024189	protein_coding
FBgn0039070	protein_coding
FBgn0002926	protein_coding
FBgn0002571	protein_coding
FBgn0036770	protein_coding
FBgn0266143	ncRNA
FBgn0261258	protein_coding
FBgn0262822	ncRNA
FBgn0265067	ncRNA
FBgn0035256	protein_coding
FBgn0036104	protein_coding
FBgn0011837	protein_coding
FBgn0036422	protein_coding
FBgn0025111	protein_coding
FBgn0020443	protein_coding
FBgn0035217	protein_coding
FBgn0036847	protein_coding
FBgn0026738	protein_coding
FBgn0026261	protein_coding
FBgn0045477	protein_coding
FBgn0052670	protein_coding
FBgn0028988	protein_coding
FBgn0035665	protein_coding
FBgn0035993	protein_coding
FBgn0037389	pseudogene
FBgn0262817	protein_coding
FBgn0263546	pre_miRNA
FBgn0011244	protein_coding
FBgn0022987	protein_coding
FBgn0036909	protein_coding
FBgn0039066	protein_coding
